Decoy,HostName,Failure Rate,New Flows,Failed Decoys
136.228.36.56,www.tbaisd.k12.mi.us,0.26330532212885155,263,94
141.211.184.98,webmail.abisny.people.si.umich.edu,0.2636363636363636,162,58
141.211.217.35,smtd-www.miserver.it.umich.edu,0.2636363636363636,162,58
141.213.154.84,fw-dent.umnet.umich.edu,0.26373626373626374,67,24
141.211.94.175,michross-alpha.bus.umich.edu,0.26373626373626374,67,24
208.68.25.60,www.remc1.net,0.2637889688249401,307,110
207.73.213.89,www.wash.k12.mi.us,0.2638888888888889,159,57
141.214.16.53,www.med.umich.edu,0.2638888888888889,53,19
198.110.48.184,*.muskegonisd.org,0.26405451448040884,432,155
141.211.3.49,www.dsc.umich.edu,0.2644135188866799,370,133
141.219.84.61,portal1-geo.sabu.mtu.edu,0.2645739910313901,164,59
141.214.120.140,admin-seqcore.brcf.med.umich.edu,0.2647058823529412,325,117
141.211.33.82,rsdprogram.si.isr.umich.edu,0.2647058823529412,100,36
207.73.253.101,powerschool.almontschools.org,0.2648648648648649,136,49
141.211.4.14,mprint-dev.dsc.umich.edu,0.26495726495726496,86,31
141.211.182.49,www.lsi.umich.edu,0.26506024096385544,122,44
141.214.186.46,jihcv.org,0.2650862068965517,341,123
141.214.172.192,intmedcmeregister.org,0.26515151515151514,97,35
141.211.55.242,classroom.dcmb.med.umich.edu,0.26521739130434785,169,61
198.110.206.44,mail2.nmu.edu,0.2653061224489796,72,26
198.108.244.59,powerschool.eskymos.com,0.2654600301659125,487,176
207.73.217.19,msu-grafana.osris.org,0.26576576576576577,163,59
207.73.213.110,ps.lincolnk12.org,0.26582278481012656,174,63
207.73.7.26,vpn.norcocmh.org,0.26582278481012656,58,21
141.211.4.117,*.housing.umich.edu,0.26605504587155965,160,58
198.111.176.67,serviceapi.wccnet.edu,0.2661290322580645,91,33
141.211.3.60,www.dsc.umich.edu,0.2663755458515284,336,122
141.214.120.45,datasetcatalog.med.umich.edu,0.26649076517150394,278,101
141.211.217.218,askbrida.org,0.26666666666666666,132,48
141.211.4.119,www.engin.umich.edu,0.26666666666666666,121,44
141.211.200.108,agingcenters.org,0.26666666666666666,110,40
141.211.229.164,duckula.dsc.umich.edu,0.26666666666666666,99,36
207.73.213.91,www.wash.k12.mi.us,0.2670157068062827,140,51
141.211.3.77,www.dsc.umich.edu,0.26717557251908397,96,35
198.110.48.124,www.muskegonisd.org,0.26717557251908397,96,35
141.212.114.53,cadre.eecs.umich.edu,0.2672413793103448,255,93
198.110.216.125,www.proxy.lssu.edu,0.2672413793103448,170,62
141.217.136.22,*.grid.wayne.edu,0.2672413793103448,85,31
141.211.3.23,www.dsc.umich.edu,0.26732673267326734,370,135
141.211.94.207,www2-uat.bus.umich.edu,0.2676056338028169,52,19
141.211.3.72,www.dsc.umich.edu,0.26765799256505574,197,72
141.212.114.121,g281-3.eecs.umich.edu,0.26804123711340205,71,26
141.211.159.204,referrals.dent.umich.edu,0.26811594202898553,101,37
141.211.4.37,remotesupport-dev.dsc.umich.edu,0.2681564245810056,131,48
141.211.4.34,smtd-www2.miserver.it.umich.edu,0.2682926829268293,90,33
141.218.145.40,ceas.wmich.edu,0.2684729064039409,297,109
141.212.115.91,jira.studio.eecs.umich.edu,0.26865671641791045,98,36
141.215.68.47,degreeaudit-test.umd.umich.edu,0.26875,117,43
141.211.54.180,shibboleth.umich.edu,0.26875,117,43
141.212.114.146,ziyang.eecs.umich.edu,0.26881720430107525,68,25
141.211.3.44,www.dsc.umich.edu,0.2688679245283019,155,57
141.211.217.55,homefrontstrong.org,0.2689075630252101,87,32
141.211.55.44,csg-dev.sph.umich.edu,0.26905829596412556,163,60
141.217.20.126,digital.library.wayne.edu,0.2692307692307692,152,56
141.211.61.93,instruct.math.lsa.umich.edu,0.2692307692307692,133,49
141.211.217.98,*.housing.umich.edu,0.2692307692307692,95,35
141.211.217.183,smtd-dev2.miserver.it.umich.edu,0.2692307692307692,95,35
141.214.9.170,d-weblogin.med.umich.edu,0.2692307692307692,76,28
141.211.182.142,www.lsi.umich.edu,0.2692307692307692,76,28
136.228.36.92,www.tbaisd.k12.mi.us,0.26948775055679286,328,121
141.211.3.14,www.dsc.umich.edu,0.2696629213483146,130,48
141.214.16.52,collabcare.med.umich.edu,0.2696629213483146,65,24
207.73.7.12,vpn.norcocmh.org,0.2696629213483146,65,24
141.212.114.156,eecs489.eecs.umich.edu,0.27,73,27
198.111.176.178,onward.wccnet.edu,0.27044025157232704,116,43
141.214.120.39,www.derm.med.umich.edu,0.27078891257995735,342,127
204.38.88.154,ps.ovidelsie.org,0.2709030100334448,218,81
198.109.24.40,www.udmercy.edu,0.27102803738317754,78,29
207.74.167.46,sis.gaylordschools.com,0.27102803738317754,78,29
198.111.164.132,www.farmlib.org,0.27102803738317754,78,29
141.214.120.46,datasetcatalog-dev.med.umich.edu,0.27111111111111114,164,61
141.211.55.13,staging-app.genesforgood.org,0.2711864406779661,129,48
141.211.235.20,alarms.dpss.umich.edu,0.2711864406779661,86,32
141.213.137.198,sibko.med.umich.edu,0.2713178294573643,94,35
141.212.113.253,andrewdeorio.com,0.2717391304347826,67,25
141.211.5.122,photos.ath.umich.edu,0.2725694444444444,419,157
192.41.231.45,psumvm01.aglt2.org,0.2727272727272727,104,39
206.57.252.215,device4218899-865a25fa.wd2go.com,0.2727272727272727,104,39
141.211.28.51,weblogin.umich.edu,0.2727272727272727,96,36
141.211.217.253,mdcreporting.org,0.2727272727272727,64,24
141.211.55.34,shiny.sph.umich.edu,0.2730496453900709,205,77
141.214.24.161,whoville.chcr.med.umich.edu,0.27314814814814814,157,59
198.111.152.221,miconnections.com,0.2734375,186,70
141.211.4.102,socr.umich.edu,0.27350427350427353,85,32
141.214.16.54,webscheduler.med.umich.edu,0.27358490566037735,77,29
141.211.217.132,www.policymaker.ai.umich.edu,0.27380952380952384,122,46
198.110.48.186,*.muskegonisd.org,0.27380952380952384,122,46
141.214.120.21,wecareadvisor.org,0.27384615384615385,236,89
141.211.182.100,www.lsi.umich.edu,0.27419354838709675,90,34
198.111.152.226,eotta.ccresa.org,0.27419354838709675,90,34
141.213.3.45,geecs.eecs.umich.edu,0.27439024390243905,119,45
141.214.147.14,vplaces.med.umich.edu,0.2746478873239437,206,78
141.214.9.172,weblogin.med.umich.edu,0.27472527472527475,66,25
141.211.3.21,*.dsc.umich.edu,0.2748091603053435,95,36
141.213.8.125,uigelz.eecs.umich.edu,0.275,87,33
141.214.159.164,ravpn2.med.umich.edu,0.275,58,22
35.9.123.7,fw-ats.bric.msu.edu,0.275,58,22
141.211.182.150,www.lsi.umich.edu,0.275092936802974,195,74
141.211.21.145,shibboleth.umich.edu,0.27526132404181186,208,79
141.211.4.243,aglane-dev.lsait.lsa.umich.edu,0.2754491017964072,242,92
141.211.3.27,www.careers.umich.edu,0.2755102040816326,71,27
141.211.4.123,remotesupport-dev.dsc.umich.edu,0.2756756756756757,134,51
136.228.56.138,www.glcomets.net,0.27586206896551724,63,24
204.39.94.29,dearbornschools.org,0.27631578947368424,110,42
141.214.253.58,madeline.med.umich.edu,0.2765957446808511,102,39
141.211.94.208,www2.bus.umich.edu,0.27692307692307694,47,18
141.214.9.151,redcapdev.med.umich.edu,0.27710843373493976,60,23
69.58.58.130,www.vbisd.org,0.27722772277227725,73,28
141.217.112.66,rs4.reuther.wayne.edu,0.2773109243697479,86,33
141.211.211.219,viperdb.org,0.2773722627737226,99,38
141.219.64.147,status.it.mtu.edu,0.2776203966005666,255,98
141.211.218.125,access.activestep.org,0.2777777777777778,195,75
69.58.58.200,www.vbisd.org,0.2777777777777778,26,10
207.75.82.58,vpn.baycollege.edu,0.2782608695652174,83,32
141.219.171.153,krogel-vpn.sabu.mtu.edu,0.2786885245901639,88,34
141.212.114.138,g281-2.eecs.umich.edu,0.2795031055900621,232,90
141.212.115.207,maverick.eecs.umich.edu,0.2795031055900621,116,45
141.214.11.48,webschedulerqa.med.umich.edu,0.27956989247311825,67,26
192.231.113.128,sebewa.kbs.msu.edu,0.2797494780793319,345,134
141.211.7.148,www-personal.umich.edu,0.27976190476190477,121,47
141.211.217.231,alertus.dpss.umich.edu,0.2800925925925926,311,121
136.228.36.98,powerschool.benzieschools.net,0.2804878048780488,177,69
35.9.123.57,fw-ats.bric.msu.edu,0.2804878048780488,59,23
141.217.24.30,VISC1.myqnapcloud.com,0.2804878048780488,59,23
141.214.65.238,support.med.umich.edu,0.2807017543859649,82,32
141.211.4.31,*.bmc2.org,0.2808219178082192,210,82
136.228.45.211,www.manistee.org,0.2809917355371901,87,34
141.211.3.64,www.dsc.umich.edu,0.2810810810810811,133,52
141.211.21.150,weblogin.umich.edu,0.2811918063314711,386,151
141.219.66.66,j.it.mtu.edu,0.28125,161,63
136.228.45.237,www.manistee.org,0.2818181818181818,79,31
141.213.3.31,eecs485.org,0.28187919463087246,107,42
141.219.64.200,clearpass02.tc.mtu.edu,0.28187919463087246,107,42
141.211.55.22,t2d-genes.sph.umich.edu,0.28205128205128205,196,77
141.211.32.89,totscore.isr.umich.edu,0.2822085889570552,117,46
141.214.9.163,openclinica-st.med.umich.edu,0.2823529411764706,61,24
141.211.4.103,caen-monitor.engin.umich.edu,0.2828282828282828,71,28
198.110.48.121,www.muskegonisd.org,0.2831858407079646,81,32
35.9.123.46,fw-ats.bric.msu.edu,0.2835820895522388,48,19
207.73.213.108,www.wash.k12.mi.us,0.28368794326241137,101,40
141.211.3.48,www.dsc.umich.edu,0.2840095465393795,300,119
141.211.55.67,prsweb.sph.umich.edu,0.28402366863905326,121,48
141.211.217.78,deptapps.engin.umich.edu,0.2840909090909091,126,50
141.211.28.218,researchid.it.umich.edu,0.28421052631578947,68,27
198.110.192.49,webmail.nmu.edu,0.28421052631578947,68,27
141.213.128.184,www.hathitrust.org,0.28431372549019607,73,29
141.211.3.39,mgis-stage.med.umich.edu,0.2846153846153846,93,37
141.211.182.44,www.lsi.umich.edu,0.2847457627118644,211,84
141.211.54.245,www.dsc.umich.edu,0.2849462365591398,266,106
207.75.164.115,service7.internet2.edu,0.2857142857142857,60,24
35.9.123.34,fw-ats.bric.msu.edu,0.2857142857142857,40,16
141.211.55.236,med.blue.ybrc.arc-ts.umich.edu,0.2864321608040201,142,57
141.211.212.71,paystage.icpsr.umich.edu,0.2864583333333333,137,55
141.211.55.31,fusion-tissue.sph.umich.edu,0.28695652173913044,82,33
207.75.127.104,www.attendanceondemand.com,0.2872340425531915,67,27
141.211.3.10,*.dsc.umich.edu,0.2875,114,46
141.214.9.155,redcaptraining.umms.med.umich.edu,0.2875,57,23
141.211.212.74,dev.icpsr.umich.edu,0.2876404494382023,317,128
141.214.9.162,redcapproduction.umms.med.umich.edu,0.2876712328767123,52,21
204.38.32.121,bas.midlandps.org,0.288135593220339,84,34
204.38.89.158,ps.perry.k12.mi.us,0.28846153846153844,370,150
141.212.113.146,ece.umich.edu,0.28846153846153844,74,30
141.211.3.6,*.dsc.umich.edu,0.28865979381443296,69,28
141.214.65.163,velos.med.umich.edu,0.28888888888888886,224,91
136.228.45.214,www.manistee.org,0.2890625,91,37
198.108.174.55,www.pacs.wmcc.org,0.2903225806451613,88,36
207.73.213.114,ps.wihi.org,0.29064039408866993,144,59
141.212.114.140,grader2.eecs.umich.edu,0.29069767441860467,122,50
198.108.148.28,www.med.wmich.edu,0.29069767441860467,61,25
141.211.4.219,ai-data.miserver.it.umich.edu,0.2908366533864542,178,73
204.38.88.152,ps.bathschools.net,0.2920353982300885,80,33
141.211.3.46,www.dsc.umich.edu,0.29213483146067415,63,26
141.218.253.20,govpn.wmich.edu,0.29213483146067415,63,26
141.211.4.78,online.umich.edu,0.2922077922077922,109,45
198.109.24.71,www.udmercy.edu,0.2923076923076923,138,57
35.9.123.16,fw-ats.bric.msu.edu,0.2923076923076923,46,19
141.214.4.23,dev-upload.kpmp.org,0.2926829268292683,58,24
141.214.9.144,p-lvl2.med.umich.edu,0.29292929292929293,70,29
141.211.21.132,umich.edu,0.29292929292929293,70,29
141.214.2.92,internhealthstudy.med.umich.edu,0.29310344827586204,82,34
141.214.159.65,ravpn.med.umich.edu,0.29333333333333333,53,22
141.211.235.34,proxy.police.umich.edu,0.29333333333333333,53,22
136.228.35.143,fw.zps.org,0.29333333333333333,53,22
141.211.79.153,michross-uat.bus.umich.edu,0.29347826086956524,65,27
141.214.2.107,roadmap.med.umich.edu,0.29357798165137616,77,32
141.213.11.69,x3313.eecs.umich.edu,0.29365079365079366,89,37
141.211.168.186,ergophiljournal.org,0.29454545454545455,194,81
141.217.21.220,michmemories.org,0.29464285714285715,79,33
35.9.123.13,fw-ats.bric.msu.edu,0.29508196721311475,43,18
141.211.3.9,*.dsc.umich.edu,0.29523809523809524,74,31
207.190.191.121,expc.lisd.us,0.2953216374269006,723,303
164.76.158.178,www.emich.edu,0.29545454545454547,93,39
141.210.164.135,www.oakland.edu,0.29545454545454547,62,26
207.75.158.117,umvpn8.umnet.umich.edu,0.29545454545454547,62,26
141.214.2.106,roadmap-qa.med.umich.edu,0.2958801498127341,188,79
141.211.182.46,www.lsi.umich.edu,0.2962962962962963,57,24
141.214.253.71,test.api.msis.med.umich.edu,0.29651162790697677,121,51
141.211.3.50,www.dsc.umich.edu,0.296551724137931,102,43
141.211.55.16,comtag.sph.umich.edu,0.296969696969697,116,49
141.211.217.95,procurement.lsa.umich.edu,0.29721362229102166,227,96
141.211.79.146,michross-alpha.bus.umich.edu,0.2972972972972973,52,22
141.211.54.234,newgateway.web.itd.umich.edu,0.2975206611570248,85,36
198.111.181.23,vpn.med.umich.edu,0.2976190476190476,59,25
141.214.252.34,datadirect.mpog.org,0.2987012987012987,54,23
204.38.39.132,www.sisd-vpn-01.sisd.cc,0.2987012987012987,54,23
141.214.9.154,lvl2.med.umich.edu,0.2987012987012987,54,23
141.209.16.247,vpn.cmich.edu,0.29896907216494845,68,29
141.211.4.160,www.bmc2.org,0.29906542056074764,75,32
141.211.3.67,www.dsc.umich.edu,0.29914529914529914,82,35
141.214.9.164,openclinica-dev.med.umich.edu,0.29927007299270075,96,41
141.211.3.28,eresearch.umich.edu,0.3,161,69
141.211.3.8,www.dsc.umich.edu,0.3,70,30
141.214.2.46,lifegoals.med.umich.edu,0.3006993006993007,100,43
141.213.254.32,bam-cool-1.umnet.umich.edu,0.3007518796992481,186,80
141.213.3.74,birds.eecs.umich.edu,0.3013698630136986,102,44
141.211.79.151,michiganross.umich.edu,0.3013698630136986,51,22
141.211.3.24,www.dsc.umich.edu,0.3017241379310345,81,35
141.211.4.127,healthyminds.miserver.it.umich.edu,0.3018867924528302,74,32
141.211.217.85,ecoach.miserver.it.umich.edu,0.3020833333333333,134,58
142.54.8.99,www.sisd.cc,0.30256410256410254,136,59
141.212.111.109,scientia.eecs.umich.edu,0.30288461538461536,145,63
141.214.159.64,ravpn.med.umich.edu,0.3037974683544304,55,24
141.209.16.212,vpn2.cmich.edu,0.3037974683544304,55,24
69.58.58.192,www.vbisd.org,0.304,87,38
198.110.212.124,mybay.baycollege.edu,0.30434782608695654,64,28
141.212.115.200,soar.eecs.umich.edu,0.30451127819548873,185,81
141.211.3.80,www.dsc.umich.edu,0.3048780487804878,114,50
141.219.106.40,vpn2.mtri.org,0.30578512396694213,84,37
141.211.7.158,*.dsc.umich.edu,0.30578512396694213,84,37
141.211.4.238,aacollabarchive.humin.lsa.umich.edu,0.30597014925373134,93,41
207.74.89.103,ps.shepherdschools.net,0.30612244897959184,68,30
198.111.181.22,vpn.med.umich.edu,0.30666666666666664,52,23
141.211.182.127,dna.sherman.lsi.umich.edu,0.3069306930693069,70,31
141.211.4.9,itservices-qa.dsc.umich.edu,0.30701754385964913,79,35
141.211.217.239,www.apps2.phar.umich.edu,0.30718954248366015,106,47
141.214.147.9,vplacestst.med.umich.edu,0.3076923076923077,135,60
141.211.217.108,www.dizztinct.com,0.3076923076923077,90,40
198.109.71.15,www.med.wayne.edu,0.3076923076923077,72,32
204.38.89.104,ps.corunna.k12.mi.us,0.30845771144278605,139,62
198.111.152.200,*.edzone.net,0.30851063829787234,65,29
141.211.55.24,csg.sph.umich.edu,0.3089430894308943,85,38
141.211.217.171,storytelling4empowerment.org,0.3090909090909091,76,34
141.210.164.133,www.oakland.edu,0.3090909090909091,76,34
35.9.123.47,fw-ats.bric.msu.edu,0.3090909090909091,38,17
141.211.4.216,apps.procurement.finance.umich.edu,0.30927835051546393,67,30
141.212.104.33,apps.eecs.umich.edu,0.30927835051546393,67,30
141.211.217.210,caen-sw-admin01.adsroot.itcs.umich.edu,0.30973451327433627,78,35
198.109.71.14,www.med.wayne.edu,0.3106796116504854,71,32
198.111.176.102,webapps.wccnet.edu,0.3113207547169811,73,33
141.211.32.77,sos.isr.umich.edu,0.3113207547169811,73,33
141.214.2.31,rrndb.umms.med.umich.edu,0.3113207547169811,73,33
136.228.56.168,www.erpsk12.org,0.3116883116883117,106,48
141.211.182.114,purchasing-dev.lsi.umich.edu,0.31176470588235294,117,53
198.108.218.120,www.cinemacuriosa.org,0.3118081180811808,373,169
141.217.156.3,vpn.med.wayne.edu,0.3118279569892473,64,29
141.211.55.37,genome.sph.umich.edu,0.3125,88,40
141.211.168.140,apps.lib.umich.edu,0.3125,66,30
141.211.124.67,transfer.kecc.sph.umich.edu,0.31297709923664124,90,41
207.75.116.197,merit-dnote01.merit.edu,0.3130434782608696,79,36
207.75.164.128,ops.incommon.org,0.31313131313131315,68,31
207.73.7.11,vpn.norcocmh.org,0.3132530120481928,114,52
141.214.159.72,testcorevpn.med.umich.edu,0.3132530120481928,57,26
141.211.7.174,weblogin-dev.dsc.umich.edu,0.31333333333333335,103,47
198.110.194.2,voyager.nmu.edu,0.31333333333333335,103,47
141.211.217.219,edup.miserver.it.umich.edu,0.31351351351351353,127,58
198.110.29.9,library.lindenschools.org,0.3137254901960784,70,32
141.218.30.136,www.libproxy.library.wmich.edu,0.31386861313868614,94,43
147.124.11.151,campus.albion.edu,0.3146067415730337,122,56
204.39.195.30,www.rgw-msu.osris.org,0.3153153153153153,76,35
141.211.21.148,weblogin-test.itcs.umich.edu,0.3157894736842105,117,54
141.211.159.213,mitools.dent.umich.edu,0.3157894736842105,78,36
141.211.61.94,prep.math.lsa.umich.edu,0.3167701863354037,110,51
141.211.3.36,www.dsc.umich.edu,0.3181818181818182,60,28
141.214.16.91,education-staging1.med.umich.edu,0.3192771084337349,113,53
147.124.11.138,teach.albion.edu,0.32,119,56
141.211.3.57,2019.annualreport.umich.edu,0.3230769230769231,88,42
198.108.150.172,www.willardlibrary.org,0.323943661971831,48,23
141.212.113.214,web.eecs.umich.edu,0.32456140350877194,77,37
69.58.58.243,www.vbisd.org,0.325,27,13
141.212.115.154,autograder.io,0.3252032520325203,166,80
141.214.159.63,corevpn.med.umich.edu,0.3253012048192771,56,27
141.214.9.167,openclinica.med.umich.edu,0.32608695652173914,62,30
141.211.94.176,michross-uat.bus.umich.edu,0.32653061224489793,66,32
208.68.25.30,www.remc1.net,0.32657657657657657,598,290
141.211.217.69,art.ai.umich.edu,0.32679738562091504,103,50
141.211.55.59,zoellner-lab.sph.umich.edu,0.32682926829268294,138,67
198.111.67.120,www.carmanainsworth.org,0.32727272727272727,74,36
141.211.33.81,ccb.isr.umich.edu,0.3275862068965517,117,57
141.213.154.101,vpn.bus.umich.edu,0.3283582089552239,45,22
141.211.7.83,rhn.miserver.it.umich.edu,0.3288590604026846,100,49
136.228.45.210,www.manistee.org,0.32967032967032966,61,30
141.212.113.134,mibytes.eecs.umich.edu,0.3302752293577982,73,36
198.111.152.227,mibabyandus.com,0.3333333333333333,72,36
66.219.122.67,ps.cccschools.org,0.3333333333333333,66,33
141.214.9.152,mhealth.med.umich.edu,0.3333333333333333,54,27
192.109.104.11,www.lakemichigancollege.edu,0.3333333333333333,48,24
69.58.58.191,www.vbisd.org,0.3333333333333333,42,21
198.108.146.77,Unknown,0.3333333333333333,2,1
198.108.51.55,Unknown,0.3333333333333333,2,1
192.138.137.189,Unknown,0.3333333333333333,2,1
141.211.182.30,Unknown,0.3333333333333333,2,1
141.212.114.137,autograder.io,0.33568904593639576,188,95
141.211.3.71,www.dsc.umich.edu,0.3360655737704918,81,41
141.212.115.163,autograder.io,0.336283185840708,150,76
141.211.217.212,caen-sw-admin01.adsroot.itcs.umich.edu,0.33714285714285713,348,177
141.211.182.190,www.lsi.umich.edu,0.3382352941176471,135,69
35.9.123.45,fw-ats.bric.msu.edu,0.3384615384615385,43,22
141.211.160.127,software.its.umich.edu,0.3384615384615385,43,22
204.38.22.31,bssbprod.nmu.edu,0.33884297520661155,80,41
198.109.71.82,www.med.wayne.edu,0.33962264150943394,70,36
66.219.121.68,ps.fultonpirates.net,0.33980582524271846,68,35
206.57.198.69,mail.northvilleschools.us,0.34065934065934067,60,31
207.73.128.2,voffice2.wccnet.edu,0.3411764705882353,56,29
141.211.4.215,whereigoapp.org,0.34146341463414637,54,28
198.110.194.4,www-library7.nmu.edu,0.3424657534246575,48,25
141.214.9.166,mioc-test.med.umich.edu,0.34408602150537637,61,32
141.214.9.156,mioc.med.umich.edu,0.34523809523809523,55,29
141.214.16.92,www.umms.med.umich.edu,0.34831460674157305,58,31
141.211.216.195,ppm.its.umich.edu,0.35106382978723405,61,33
141.212.115.165,autograder.io,0.3511450381679389,170,92
141.211.168.185,blog.press.umich.edu,0.352112676056338,46,25
207.73.184.13,mail.gbcs.org,0.3523809523809524,68,37
141.211.79.148,www2.bus.umich.edu,0.35365853658536583,53,29
66.219.120.83,ps.powerschooldemo.edzone.net,0.35443037974683544,51,28
192.108.188.248,projectlog.kbs.msu.edu,0.3559322033898305,76,42
141.211.4.250,ath-dev.miserver.it.umich.edu,0.3560606060606061,85,47
66.219.125.6,account.ccresa.org,0.3564356435643564,65,36
66.219.120.68,ps.giresd.net,0.3595505617977528,57,32
66.219.123.67,ps.renaissancepsa.com,0.36585365853658536,52,30
141.212.114.155,autograder.io,0.36681222707423583,145,84
141.214.120.17,boylelab.med.umich.edu,0.3668639053254438,214,124
141.214.16.37,kc.med.umich.edu,0.3684210526315789,48,28
141.211.54.235,www.umich.edu,0.37362637362637363,57,34
141.211.4.197,www.studentlife.umich.edu,0.37383177570093457,67,40
198.109.227.11,www.glenoaks.edu,0.3763440860215054,58,35
141.212.115.79,autograder.io,0.3804878048780488,127,78
141.212.114.103,www.autograder.io,0.3858267716535433,78,49
66.219.122.6,www.ps.ashleyschools.net,0.391304347826087,42,27
141.212.115.75,autograder.io,0.39166666666666666,146,94
141.211.28.52,secure.onsp.umich.edu,0.3939393939393939,60,39
207.75.158.116,umvpn8.umnet.umich.edu,0.3953488372093023,52,34
192.231.113.159,data.sustainability.glbrc.org,0.4019607843137255,61,41
141.219.171.155,krogel-linux.sabu.mtu.edu,0.41025641025641024,46,32
35.39.164.232,www.egr.gvsu.edu,0.4146341463414634,48,34
204.38.89.198,www.sresd.org,0.4166666666666667,35,25
141.214.159.165,ravpn3.med.umich.edu,0.421875,37,27
136.228.35.147,bms.zps.org,0.425531914893617,54,40
164.76.2.211,www.emich.edu,0.42574257425742573,58,43
69.58.58.193,www.vbisd.org,0.43333333333333335,17,13
141.212.115.164,autograder.io,0.4444444444444444,50,40
66.219.120.76,destiny.edzone.net,0.4444444444444444,40,32
141.219.81.76,sfw.aerospace.mtu.edu,0.4457831325301205,46,37
69.58.58.251,www.vbisd.org,0.46296296296296297,29,25
192.231.113.106,aglog.kbs.msu.edu,0.46464646464646464,53,46
207.75.208.142,www.eupschools.org,0.4657534246575342,39,34
69.58.58.195,www.vbisd.org,0.4666666666666667,16,14
141.212.115.153,autograder.io,0.4700854700854701,62,55
141.214.174.69,btm.med.umich.edu,0.47058823529411764,36,32
141.211.4.141,rackirtestserver.miserver.it.umich.edu,0.4722222222222222,38,34
198.109.200.33,alertus.jccmi.edu,0.47706422018348627,57,52
69.58.58.252,www.vbisd.org,0.48,26,24
69.58.58.190,www.vbisd.org,0.48,26,24
141.212.115.76,autograder.io,0.4875,41,39
141.212.114.97,autograder.io,0.4888888888888889,46,44
141.212.114.105,autograder.io,0.5,43,43
141.212.115.152,autograder.io,0.5,38,38
69.58.58.250,www.vbisd.org,0.5,18,18
141.211.182.39,Unknown,0.5,1,1
141.217.1.36,Unknown,0.5,1,1
207.75.211.21,Unknown,0.5,1,1
141.211.217.188,Unknown,0.5,1,1
141.211.218.120,Unknown,0.5,1,1
198.108.218.71,Unknown,0.5,1,1
192.138.137.145,Unknown,0.5,1,1
69.58.58.241,www.vbisd.org,0.5102040816326531,24,25
141.214.2.22,hkgateway.med.umich.edu,0.5138888888888888,35,37
141.214.2.62,kiddlabshare.med.umich.edu,0.515625,31,33
69.58.58.245,www.vbisd.org,0.5208333333333334,23,25
141.212.114.154,autograder.io,0.5283018867924528,25,28
69.58.58.203,www.vbisd.org,0.5357142857142857,13,15
141.214.2.60,bfxgateway.med.umich.edu,0.5507246376811594,31,38
141.212.115.162,autograder.io,0.5522388059701493,30,37
141.214.2.71,onesgateway.med.umich.edu,0.5538461538461539,29,36
69.58.58.240,www.vbisd.org,0.5555555555555556,16,20
69.58.58.222,www.vbisd.org,0.5555555555555556,12,15
141.211.182.246,msites.lsi.umich.edu,0.5625,28,36
141.211.4.109,rackirprod-ns.miserver.it.umich.edu,0.5652173913043478,30,39
141.212.114.106,autograder.io,0.5692307692307692,28,37
207.74.87.134,www.edzone.net,0.5714285714285714,12,16
69.58.58.246,www.vbisd.org,0.575,17,23
141.212.114.102,autograder.io,0.58,21,29
69.58.58.153,www.vbisd.org,0.5897435897435898,16,23
69.58.60.18,www.mattawanschools.org,0.6136363636363636,17,27
141.212.115.78,autograder.io,0.6212121212121212,25,41
69.58.58.247,www.vbisd.org,0.6285714285714286,13,22
69.58.58.198,www.vbisd.org,0.6333333333333333,11,19
69.58.58.242,www.vbisd.org,0.6666666666666666,9,18
69.58.58.249,www.vbisd.org,0.6666666666666666,7,14
141.211.43.122,http-gate02.grid.umich.edu,0.6875,15,33
141.212.115.151,autograder.io,0.734375,17,47
69.58.58.194,www.vbisd.org,0.75,7,21
192.122.184.167,a248.e.akamai.net,0.9069767441860465,4,39
192.122.184.173,a248.e.akamai.net,0.9117647058823529,3,31
69.58.60.26,www.mattawanschools.org,0.9130434782608695,2,21
192.122.184.164,a248.e.akamai.net,0.9166666666666666,3,33
207.73.7.3,www.vpn.norcocmh.org,0.9166666666666666,2,22
192.122.184.161,a248.e.akamai.net,0.9473684210526315,2,36
198.110.203.113,mkvm1.nmu.edu,0.9655172413793104,1,28
198.111.214.25,www.sisd-mcsb-lspolicy1a.sisd.cc,0.9714285714285714,1,34
35.8.35.148,gateway.nscl.msu.edu,0.972972972972973,1,36
141.212.110.122,endplay.eecs.umich.edu,0.9736842105263158,1,37
35.8.234.133,communities.cas.msu.edu,1,0,55
141.193.177.125,tst.mijnzorgzaam.nl,1,0,53
35.8.48.11,psychology.msu.edu,1,0,52
141.219.100.10,src2.tc.mtu.edu,1,0,51
141.217.21.250,www.openjericho.com,1,0,51
35.8.48.56,pss.psy.msu.edu,1,0,50
35.9.102.86,mcfsdb.isp.msu.edu,1,0,48
173.225.177.195,www.atwaterbeer.com,1,0,47
153.106.194.69,borg-head1.calvin.edu,1,0,47
136.228.35.100,campus.westottawa.net,1,0,46
198.109.27.9,www.murphy.law.udmercy.edu,1,0,45
198.111.152.220,childfindmichigan.org,1,0,44
153.106.116.30,mathwebwork.cs.calvin.edu,1,0,44
198.108.245.245,vpn.brhschools.org,1,0,44
35.8.196.10,hubble.plantbiology.msu.edu,1,0,43
207.73.217.21,rgw-msu.osris.org,1,0,43
136.228.35.105,www.westottawa.net,1,0,43
141.193.178.181,badstore-lab.cudadps.com,1,0,43
